datetime,NEE,NEE_F_MDS,FCH4,FCH4_F_MDS
2021-06-11T21:30:00Z,4.466290000000001,10.221005712680851,NA,0.10052996305945948
2021-06-11T22:00:00Z,7.1162600000000005,10.110505576,NA,0.10086057786666666
2021-06-11T22:30:00Z,7.442088000000001,10.007090141217391,0.01805507,0.10036298927567568
2021-06-11T23:00:00Z,12.05508,12.05508,NA,0.10052996305945948
2021-06-11T23:30:00Z,10.50123,10.50123,0.0878861,0.0878861
2021-06-12T00:00:00Z,13.693648,13.693648,0.08715783,0.08715783
2021-06-12T00:30:00Z,12.24804,12.24804,0.08275354,0.08275354
2021-06-12T01:00:00Z,11.6893,11.6893,0.07542974,0.07542974
2021-06-12T01:30:00Z,9.834684,9.834684,NA,0.10052996305945948
2021-06-12T02:00:00Z,11.37148365,11.37148365,NA,0.10086057786666666
2021-06-12T02:30:00Z,10.0708081,10.0708081,0.064507096,0.064507096
2021-06-12T03:00:00Z,14.288415,14.288415,0.11068749,0.11068749
2021-06-12T03:30:00Z,9.541119,9.541119,0.07425047,0.07425047
2021-06-12T04:00:00Z,7.378178,7.378178,0.0653774,0.0653774
2021-06-12T04:30:00Z,7.421957,7.421957,0.07483295000000001,0.07483295000000001
2021-06-12T05:00:00Z,8.151906,8.151906,0.07991609999999999,0.07991609999999999
2021-06-12T05:30:00Z,7.1432962,7.1432962,0.07900571,0.07900571
2021-06-12T06:00:00Z,4.736677299999999,4.736677299999999,0.06662601,0.06662601
2021-06-12T06:30:00Z,1.66002,1.66002,0.09774713,0.09774713
2021-06-12T07:00:00Z,-1.004955,-1.004955,0.069923761,0.069923761
2021-06-12T07:30:00Z,-4.459791,-4.459791,0.074726929,0.074726929
2021-06-12T08:00:00Z,-2.960272,-2.960272,0.0672154851,0.0672154851
2021-06-12T08:30:00Z,-1.4977171,-1.4977171,0.44596692,0.44596692
2021-06-12T09:00:00Z,-5.3619520000000005,-5.3619520000000005,0.16561731,0.16561731
2021-06-12T09:30:00Z,-11.275158,-11.275158,0.207851186,0.207851186
2021-06-12T10:00:00Z,-9.93876573,-9.93876573,0.168472281,0.168472281
2021-06-12T10:30:00Z,-11.5540772,-11.5540772,0.23081716,0.23081716
2021-06-12T11:00:00Z,-13.1627313,-13.1627313,0.187557567,0.187557567
2021-06-12T11:30:00Z,-14.4188999,-14.4188999,0.206602064,0.206602064
2021-06-12T12:00:00Z,-14.0921483,-14.0921483,0.216378406,0.216378406
2021-06-12T12:30:00Z,-10.87939557,-10.87939557,0.253309188,0.253309188
2021-06-12T13:00:00Z,-11.7458167,-11.7458167,0.21014162,0.21014162
2021-06-12T13:30:00Z,-10.7652834,-10.7652834,0.27879902999999995,0.27879902999999995
2021-06-12T14:00:00Z,-11.0252276,-11.0252276,0.223129104,0.223129104
2021-06-12T14:30:00Z,-9.2353564,-9.2353564,0.245326194,0.245326194
2021-06-12T15:00:00Z,-10.1057775,-10.1057775,0.2702293993,0.2702293993
2021-06-12T15:30:00Z,-9.8975135,-9.8975135,0.23735851,0.23735851
2021-06-12T16:00:00Z,-6.8788295,-6.8788295,0.161544188,0.161544188
2021-06-12T16:30:00Z,-7.9599424,-7.9599424,0.177227606,0.177227606
2021-06-12T17:00:00Z,-5.6603579999999996,-5.6603579999999996,0.094941955,0.094941955
2021-06-12T17:30:00Z,-5.53893943,-5.53893943,0.247478359,0.247478359
2021-06-12T18:00:00Z,-3.4982944,-3.4982944,0.215722046,0.215722046
2021-06-12T18:30:00Z,-1.703454,-1.703454,0.22421721,0.22421721
2021-06-12T19:00:00Z,-0.295133,-0.295133,0.181044149,0.181044149
2021-06-12T19:30:00Z,3.0673616999999997,3.0673616999999997,0.34962489,0.34962489
2021-06-12T20:00:00Z,4.8034171,4.8034171,0.260568717,0.260568717
2021-06-12T20:30:00Z,4.1812305,4.1812305,0.14627526000000002,0.14627526000000002
2021-06-12T21:00:00Z,7.431862,7.431862,NA,0.1678159019090909
2021-06-12T21:30:00Z,11.267283,11.267283,0.32062539,0.32062539
2021-06-12T22:00:00Z,11.55999,10.076704197916667,0.24700935,0.1757347091
2021-06-12T22:30:00Z,7.102819,10.13903665681818,0.088875894,0.181815129
2021-06-12T23:00:00Z,7.1372035,10.128734483333334,0.16378903,0.181815129
2021-06-12T23:30:00Z,8.792958,10.520423663888888,0.3286865,0.193861837625
2021-06-13T00:00:00Z,NA,10.337887857142858,NA,0.233450325
2021-06-13T00:30:00Z,NA,10.337887857142858,NA,0.233450325
2021-06-13T01:00:00Z,NA,10.337887857142858,NA,0.233450325
2021-06-13T01:30:00Z,NA,9.91289,NA,0.111208333
2021-06-13T02:00:00Z,NA,8.825146666666667,NA,0.111208333
2021-06-13T02:30:00Z,NA,8.825146666666667,NA,0.111208333
2021-06-13T03:00:00Z,NA,11.363997416666669,NA,0.111208333
2021-06-13T03:30:00Z,NA,9.3495725,NA,0.12319495041666668
2021-06-13T04:00:00Z,NA,9.0386688,NA,0.05930160666666666
2021-06-13T04:30:00Z,NA,8.970680419999999,NA,0.079940466
2021-06-13T05:00:00Z,NA,8.738908842857143,NA,0.1197502228
2021-06-13T05:30:00Z,NA,5.06788521,NA,0.092830463
2021-06-13T06:00:00Z,NA,-8.05322691068,NA,0.10838448795263156
2021-06-13T06:30:00Z,NA,1.246040425,NA,0.197107242
2021-06-13T07:00:00Z,-13.11296,-13.11296,NA,0.15765959942857144
2021-06-13T07:30:00Z,NA,-3.259487675,NA,0.215523664
2021-06-13T08:00:00Z,-13.520079,-13.520079,NA,0.15276146523
2021-06-13T08:30:00Z,-12.092951,-12.092951,0.04068844,0.04068844
2021-06-13T09:00:00Z,-12.846236,-12.846236,NA,0.1405036776
2021-06-13T09:30:00Z,-12.81986,-12.81986,NA,0.143700144975
2021-06-13T10:00:00Z,-20.270187999999997,-20.270187999999997,NA,0.157309559525
2021-06-13T10:30:00Z,-16.056966,-16.056966,0.033324,0.033324
2021-06-13T11:00:00Z,-15.081438,-15.081438,NA,0.14864232167826086
2021-06-13T11:30:00Z,-15.183614,-15.183614,NA,0.1385124304
2021-06-13T12:00:00Z,-13.1211432,-13.1211432,0.08206821,0.08206821
2021-06-13T12:30:00Z,-12.76218614,-12.76218614,0.20309251,0.20309251
2021-06-13T13:00:00Z,NA,-10.7210336612,NA,0.14698758921904762
2021-06-13T13:30:00Z,-13.4731752,-13.4731752,0.07877890300000001,0.07877890300000001
2021-06-13T14:00:00Z,-13.424985,-13.424985,0.099645826,0.099645826
2021-06-13T14:30:00Z,-10.5873999,-10.5873999,0.11990538,0.11990538
2021-06-13T15:00:00Z,-11.3803454,-11.3803454,0.084929246,0.084929246
2021-06-13T15:30:00Z,-9.6170405,-9.6170405,0.126248953,0.126248953
2021-06-13T16:00:00Z,-7.5161135,-7.5161135,0.133323714,0.133323714
2021-06-13T16:30:00Z,-6.692271,-6.692271,NA,0.14154220065714287
2021-06-13T17:00:00Z,-3.85042228,-3.85042228,0.19648466,0.19648466
2021-06-13T17:30:00Z,-5.35121926,-5.35121926,0.108648434,0.108648434
2021-06-13T18:00:00Z,-5.9958296,-5.9958296,NA,0.2981512196666667
2021-06-13T18:30:00Z,-2.074704,-2.074704,NA,0.180648805
2021-06-13T19:00:00Z,NA,2.2966581500000003,NA,0.1524247685
2021-06-13T19:30:00Z,2.9361979999999996,2.9361979999999996,0.039342237,0.039342237
2021-06-13T20:00:00Z,6.741471,6.741471,0.09378181,0.09378181
2021-06-13T20:30:00Z,NA,10.80671802025,0.28456704000000005,0.1095207165574468
2021-06-13T21:00:00Z,7.684,10.849534842268657,0.16130889999999998,0.10721084306530612
2021-06-13T21:30:00Z,5.83926,10.577670133894737,NA,0.10096279038222222
2021-06-13T22:00:00Z,NA,10.627827072491227,NA,0.10129734149333332
2021-06-13T22:30:00Z,NA,10.566246979862068,NA,0.10090634489333332
2021-06-13T23:00:00Z,3.0041569999999997,11.156813983591835,NA,0.107455419255
2021-06-13T23:30:00Z,NA,11.5757743288,NA,0.10825257044117648
2021-06-14T00:00:00Z,NA,11.406067377777775,NA,0.12227331575
2021-06-14T00:30:00Z,NA,11.499041985714284,NA,0.12369886166666667
2021-06-14T01:00:00Z,NA,11.502013063333331,NA,0.1316400410869565
2021-06-14T01:30:00Z,NA,11.950196670833334,NA,0.14553709550000002
2021-06-14T02:00:00Z,NA,12.882309464705882,NA,0.17320373285833335
2021-06-14T02:30:00Z,NA,12.657968276923077,NA,0.182780979
2021-06-14T03:00:00Z,NA,12.871268114285714,NA,0.17968629779
2021-06-14T03:30:00Z,NA,13.107127655555557,NA,0.17044658055384615
2021-06-14T04:00:00Z,NA,10.220328257142857,NA,0.224012969
2021-06-14T04:30:00Z,NA,8.769492569999999,NA,0.2037766878
2021-06-14T05:00:00Z,NA,5.4947110142857145,0.03484697,0.03484697
2021-06-14T05:30:00Z,NA,1.5513556733333334,NA,0.175640649
2021-06-14T06:00:00Z,NA,-3.0883955715384617,NA,0.1348238007583333
2021-06-14T06:30:00Z,NA,-1.0820206666666663,NA,0.148619151625
2021-06-14T07:00:00Z,-5.055350000000001,-5.055350000000001,NA,0.16260383346153848
2021-06-14T07:30:00Z,NA,-8.718708390454545,NA,0.13237515121428572
2021-06-14T08:00:00Z,-10.92929,-10.92929,NA,0.16696459096923078
2021-06-14T08:30:00Z,NA,-9.99072415,NA,0.10207936826666666
2021-06-14T09:00:00Z,-16.171892,-16.171892,NA,0.11253062826
2021-06-14T09:30:00Z,-13.289579,-13.289579,0.08680293,0.08680293
2021-06-14T10:00:00Z,-11.945199,-11.945199,NA,0.12687353958823527
2021-06-14T10:30:00Z,-9.30402,-9.30402,0.11248677,0.11248677
2021-06-14T11:00:00Z,-10.902082,-10.902082,0.193766055,0.193766055
2021-06-14T11:30:00Z,-10.7798045,-10.7798045,NA,0.1664164696777778
2021-06-14T12:00:00Z,-12.937949,-12.937949,0.2300996211,0.2300996211
2021-06-14T12:30:00Z,-9.25023,-9.25023,0.25236811,0.25236811
2021-06-14T13:00:00Z,-3.7779,-3.7779,0.5160627099999999,0.5160627099999999
2021-06-14T13:30:00Z,-9.590444,-9.590444,0.16098155,0.16098155
2021-06-14T14:00:00Z,-8.589827399999999,-8.589827399999999,0.176009045,0.176009045
2021-06-14T14:30:00Z,-7.4781019,-7.4781019,0.19789315,0.19789315
2021-06-14T15:00:00Z,-8.5097386,-8.5097386,0.238466177,0.238466177
2021-06-14T15:30:00Z,-3.2338723000000003,-3.2338723000000003,0.318900452,0.318900452
2021-06-14T16:00:00Z,-1.3345756999999998,-1.3345756999999998,0.54138047,0.54138047
2021-06-14T16:30:00Z,-3.0532140599999997,-3.0532140599999997,0.32097295000000003,0.32097295000000003
2021-06-14T17:00:00Z,-3.574136,-3.574136,0.291623267,0.291623267
2021-06-14T17:30:00Z,-4.516799000000001,-4.516799000000001,0.13719557999999998,0.13719557999999998
2021-06-14T18:00:00Z,-2.355372,-2.355372,0.267694836,0.267694836
2021-06-14T18:30:00Z,-1.476722,-1.476722,0.23220154,0.23220154
2021-06-14T19:00:00Z,2.77968,2.77968,0.23146931,0.23146931
2021-06-14T19:30:00Z,NA,6.845708619230769,0.19328929,0.19328929
2021-06-14T20:00:00Z,6.82082,6.82082,0.1307449,0.1307449
2021-06-14T20:30:00Z,7.867399,7.867399,0.25943889,0.25943889
2021-06-14T21:00:00Z,10.3276326,10.3276326,0.1952837,0.1952837
2021-06-14T21:30:00Z,10.28279,10.28279,NA,0.10953948635185184
2021-06-14T22:00:00Z,6.9064939999999995,10.944262784742858,0.22699392,0.10830174363461538
2021-06-14T22:30:00Z,12.3427978,12.3427978,NA,0.1096240134528302
2021-06-14T23:00:00Z,8.18234,8.18234,0.05492509999999999,0.05492509999999999
2021-06-14T23:30:00Z,9.845775,9.845775,0.05397092,0.05397092
2021-06-15T00:00:00Z,11.117496646,11.117496646,0.08424854000000001,0.08424854000000001
2021-06-15T00:30:00Z,11.901635,11.901635,0.0913269,0.0913269
2021-06-15T01:00:00Z,9.723933,9.723933,0.076460434,0.076460434
2021-06-15T01:30:00Z,7.580072400000001,7.580072400000001,0.05421273999999999,0.05421273999999999
2021-06-15T02:00:00Z,10.435072,10.435072,0.05741149,0.05741149
2021-06-15T02:30:00Z,9.1194762,9.1194762,0.06207641999999999,0.06207641999999999
2021-06-15T03:00:00Z,10.243737,10.243737,0.07530378,0.07530378
2021-06-15T03:30:00Z,11.159063,11.159063,0.09887518,0.09887518
2021-06-15T04:00:00Z,10.2734967,10.2734967,0.088803754,0.088803754
2021-06-15T04:30:00Z,10.246035,10.246035,0.09950482,0.09950482
2021-06-15T05:00:00Z,10.13235,10.13235,0.08145764,0.08145764
2021-06-15T05:30:00Z,7.031993000000001,7.031993000000001,0.10145474,0.10145474
2021-06-15T06:00:00Z,6.900187,6.900187,0.08652446999999999,0.08652446999999999
2021-06-15T06:30:00Z,7.021789,7.021789,0.07168233,0.07168233
2021-06-15T07:00:00Z,NA,-4.948652023571428,0.11388855,0.11388855
2021-06-15T07:30:00Z,0.07819799999999999,0.07819799999999999,0.07900227,0.07900227
2021-06-15T08:00:00Z,-3.404579,-3.404579,0.11727056,0.11727056
2021-06-15T08:30:00Z,-7.40288979,-7.40288979,0.07183565,0.07183565
2021-06-15T09:00:00Z,-12.5953491,-12.5953491,0.083403,0.083403
2021-06-15T09:30:00Z,-14.1548662,-14.1548662,0.12130557,0.12130557
2021-06-15T10:00:00Z,-15.7272244,-15.7272244,0.1331645428,0.1331645428
2021-06-15T10:30:00Z,-15.98435996,-15.98435996,0.11563454,0.11563454
2021-06-15T11:00:00Z,-10.43387,-10.43387,0.14899803,0.14899803
2021-06-15T11:30:00Z,-11.906676,-11.906676,0.0957411,0.0957411
2021-06-15T12:00:00Z,-12.2120174,-12.2120174,0.107769934,0.107769934
2021-06-15T12:30:00Z,-14.7408573,-14.7408573,0.15299919699999998,0.15299919699999998
2021-06-15T13:00:00Z,-14.9378178,-14.9378178,0.14116786199999998,0.14116786199999998
2021-06-15T13:30:00Z,-12.7269124,-12.7269124,0.08777754500000001,0.08777754500000001
2021-06-15T14:00:00Z,-14.1270573,-14.1270573,0.12625936899999998,0.12625936899999998
2021-06-15T14:30:00Z,-12.7030631,-12.7030631,0.104652777,0.104652777
2021-06-15T15:00:00Z,-10.1586336,-10.1586336,0.1209647742,0.1209647742
2021-06-15T15:30:00Z,-13.8709757,-13.8709757,0.097094814,0.097094814
2021-06-15T16:00:00Z,-12.2237836,-12.2237836,0.12752633700000002,0.12752633700000002
2021-06-15T16:30:00Z,-12.3385019,-12.3385019,0.1549613,0.1549613
2021-06-15T17:00:00Z,-8.0905813,-8.0905813,0.222734521,0.222734521
2021-06-15T17:30:00Z,-3.4448898999999997,-3.4448898999999997,0.10999767,0.10999767
2021-06-15T18:00:00Z,-3.0630419,-3.0630419,0.135444537,0.135444537
2021-06-15T18:30:00Z,0.541361,0.541361,0.10356165,0.10356165
2021-06-15T19:00:00Z,NA,-1.4565023416666665,0.1594971393,0.1594971393
2021-06-15T19:30:00Z,4.5853779999999995,4.5853779999999995,0.16245423,0.16245423
2021-06-15T20:00:00Z,5.48614,5.48614,0.0684413,0.0684413
2021-06-15T20:30:00Z,5.88032,10.70064365782353,0.06964333,0.10392629825384617
2021-06-15T21:00:00Z,10.102801,10.664244374727271,0.09350236,0.10276575206153846
2021-06-15T21:30:00Z,7.563849,10.768974406909091,0.06259121000000001,0.1056504018677966
2021-06-15T22:00:00Z,NA,10.85608215411111,NA,0.10754901587192985
2021-06-15T22:30:00Z,16.100113999999998,16.100113999999998,0.1259023,0.1259023
2021-06-15T23:00:00Z,9.978112,9.978112,NA,0.10934006111551724
2021-06-15T23:30:00Z,14.93414,10.807643612103895,NA,0.10798707285
2021-06-16T00:00:00Z,11.640674,10.732465459836066,NA,0.1124154408847826
2021-06-16T00:30:00Z,8.320821,10.247441794230769,NA,0.12162694580789474
2021-06-16T01:00:00Z,NA,10.168921297916668,NA,0.12528531144857144
2021-06-16T01:30:00Z,9.9864193,10.030975215217392,0.10421771,0.127645161896875
2021-06-16T02:00:00Z,NA,10.044157460869563,NA,0.12889811053870967
2021-06-16T02:30:00Z,24.80875,24.80875,0.274463534,0.274463534
2021-06-16T03:00:00Z,20.19243,20.19243,0.2271804,0.2271804
2021-06-16T03:30:00Z,12.002903,12.002903,0.0618453,0.0618453
2021-06-16T04:00:00Z,18.11395,18.11395,NA,0.08437524977777779
2021-06-16T04:30:00Z,15.025998,15.025998,0.0860523,0.0860523
2021-06-16T05:00:00Z,8.947055,8.947055,NA,0.14056979787727272
2021-06-16T05:30:00Z,NA,-1.4629060750000005,NA,0.1710571702
2021-06-16T06:00:00Z,NA,-3.5584277568823532,0.02076305,0.02076305
2021-06-16T06:30:00Z,NA,-5.281288804,NA,0.1314764800090909
2021-06-16T07:00:00Z,-3.76555,-3.76555,0.0120707,0.0120707
2021-06-16T07:30:00Z,-6.829028,-6.829028,0.0491716,0.0491716
2021-06-16T08:00:00Z,-9.2249281,-9.2249281,0.08880435,0.08880435
2021-06-16T08:30:00Z,-6.996245,-6.996245,0.06846828999999999,0.06846828999999999
2021-06-16T09:00:00Z,-11.880046,-11.880046,0.05466067999999999,0.05466067999999999
2021-06-16T09:30:00Z,-9.42693,-9.42693,0.07890011,0.07890011
2021-06-16T10:00:00Z,-13.516877,-13.516877,NA,0.0943394523846154
2021-06-16T10:30:00Z,-13.271134,-13.271134,0.06835803,0.06835803
2021-06-16T11:00:00Z,-10.737692,-10.737692,NA,0.12523344914285714
2021-06-16T11:30:00Z,-11.78825,-11.78825,NA,0.15286032490999998
2021-06-16T12:00:00Z,-13.3082029,-13.3082029,0.091928454,0.091928454
2021-06-16T12:30:00Z,-12.5700805,-12.5700805,0.047443376,0.047443376
2021-06-16T13:00:00Z,-12.6257512367,-12.6257512367,NA,0.358907613
2021-06-16T13:30:00Z,-8.2845989,-8.2845989,0.033508338,0.033508338
2021-06-16T14:00:00Z,-12.89204987,-12.89204987,NA,0.06303566320000001
2021-06-16T14:30:00Z,-11.172436,-11.172436,0.0381972,0.0381972
2021-06-16T15:00:00Z,-10.2550785,-10.2550785,0.025651495,0.025651495
2021-06-16T15:30:00Z,-12.20683888,-12.20683888,NA,0.2071362344777778
2021-06-16T16:00:00Z,-9.796801899999998,-9.796801899999998,NA,0.2111349953071429
2021-06-16T16:30:00Z,-10.0963224,-10.0963224,NA,0.16919514820689657
2021-06-16T17:00:00Z,-7.8358472,-7.8358472,NA,0.16252422684615384
2021-06-16T17:30:00Z,-5.6186701999999995,-5.6186701999999995,NA,0.14479877247
2021-06-16T18:00:00Z,-4.8223921,-4.8223921,0.101262446,0.101262446
2021-06-16T18:30:00Z,-0.797527,-0.797527,0.16490670000000002,0.16490670000000002
2021-06-16T19:00:00Z,NA,-0.9851060500000002,0.2655073,0.2655073
2021-06-16T19:30:00Z,3.410093,3.410093,0.22530061,0.22530061
2021-06-16T20:00:00Z,6.994238,6.994238,0.1830318,0.1830318
2021-06-16T20:30:00Z,NA,8.7639888,NA,0.1781057175
2021-06-16T21:00:00Z,NA,9.386464975,NA,0.18871817357142856
2021-06-16T21:30:00Z,0.34459400000000007,11.573752331578946,NA,0.16017521791666667
2021-06-16T22:00:00Z,NA,11.987081072222225,NA,0.16692831681818182
2021-06-16T22:30:00Z,NA,11.16715068095238,NA,0.15853980766666667
2021-06-16T23:00:00Z,19.12318,10.66620103988889,0.2914453,0.13270166484615384
2021-06-16T23:30:00Z,21.39994,10.66620103988889,NA,0.13270166484615384
2021-06-17T00:00:00Z,NA,10.7151546359,NA,0.13014565233333333
2021-06-17T00:30:00Z,26.94071,26.94071,0.2951006,0.2951006
2021-06-17T01:00:00Z,18.33713,10.755337015038462,NA,0.1175754764102564
2021-06-17T01:30:00Z,19.29095,10.593466855155556,NA,0.122458702625
2021-06-17T02:00:00Z,26.874671099999997,11.013835147929823,NA,0.11670984428571428
2021-06-17T02:30:00Z,24.85727,10.7151546359,0.1999377,0.13014565233333333
2021-06-17T03:00:00Z,15.274754,15.274754,NA,0.12092883171428571
2021-06-17T03:30:00Z,13.065527,13.065527,NA,0.1135752043181818
2021-06-17T04:00:00Z,NA,10.990640962412698,NA,0.11838993729166666
2021-06-17T04:30:00Z,NA,6.326515015,NA,0.11748183162272728
2021-06-17T05:00:00Z,NA,0.6191506769230768,NA,0.136177539
2021-06-17T05:30:00Z,NA,-3.3065007357142857,NA,0.12167745683571428
2021-06-17T06:00:00Z,NA,1.5818796666666666,NA,0.15853659033333334
2021-06-17T06:30:00Z,NA,3.5527914999999997,NA,0.3541277275
2021-06-17T07:00:00Z,NA,0.3708631666666668,0.07771905900000001,0.07771905900000001
2021-06-17T07:30:00Z,-1.257426,-1.257426,0.06401733999999999,0.06401733999999999
2021-06-17T08:00:00Z,NA,-8.614569253333334,0.21992062,0.21992062
2021-06-17T08:30:00Z,NA,-7.872740526666666,1.07571019,1.07571019
2021-06-17T09:00:00Z,-4.06007,-4.06007,0.4188524,0.4188524
2021-06-17T09:30:00Z,-3.943421,-3.943421,0.31222257,0.31222257
2021-06-17T10:00:00Z,-4.110186000000001,-4.110186000000001,0.62796655,0.62796655
2021-06-17T10:30:00Z,-8.456375999999999,-8.456375999999999,0.16687666,0.16687666
2021-06-17T11:00:00Z,NA,-10.459134159633331,NA,0.44607074862
2021-06-17T11:30:00Z,NA,-10.237961006116668,1.8007085,1.8007085
2021-06-17T12:00:00Z,-7.446809,-7.446809,-0.02508888,-0.02508888
2021-06-17T12:30:00Z,-9.5301384,-9.5301384,NA,0.4110378596
2021-06-17T13:00:00Z,-8.418204,-8.418204,NA,0.06271839600000001
2021-06-17T13:30:00Z,-6.652482099999999,-6.652482099999999,NA,0.02328059666666666
2021-06-17T14:00:00Z,-5.589508,-5.589508,0.05673347,0.05673347
2021-06-17T14:30:00Z,-5.1367769,-5.1367769,NA,0.32810353080000004
2021-06-17T15:00:00Z,-2.874468,-2.874468,0.14527762,0.14527762
2021-06-17T15:30:00Z,-4.4626407,-4.4626407,0.19464025,0.19464025
2021-06-17T16:00:00Z,-2.679567,-2.679567,0.20153443,0.20153443
2021-06-17T16:30:00Z,-2.657767,-2.657767,0.13745011,0.13745011
2021-06-17T17:00:00Z,-2.8008949999999997,-2.8008949999999997,0.12625097,0.12625097
2021-06-17T17:30:00Z,NA,-2.0291604999999997,NA,0.095134155
2021-06-17T18:00:00Z,-0.9170145,-0.9170145,0.138788462,0.138788462
2021-06-17T18:30:00Z,-3.039182,-3.039182,0.14169166700000002,0.14169166700000002
2021-06-17T19:00:00Z,5.068786,5.068786,0.23431586,0.23431586
2021-06-17T19:30:00Z,5.980258,5.980258,0.17786899,0.17786899
2021-06-17T20:00:00Z,6.7676713,6.7676713,0.2024501,0.2024501
2021-06-17T20:30:00Z,7.410332,7.410332,0.1391724,0.1391724
2021-06-17T21:00:00Z,9.350559,9.350559,0.23210549,0.23210549
2021-06-17T21:30:00Z,11.3436605,11.3436605,NA,0.15853980766666667
2021-06-17T22:00:00Z,11.38626,11.38626,NA,0.15779085794117648
2021-06-17T22:30:00Z,NA,10.829523416129032,NA,0.1427143747
2021-06-17T23:00:00Z,11.121527,11.121527,0.25239291,0.25239291
2021-06-17T23:30:00Z,10.2592019,10.2592019,0.0858715,0.0858715
2021-06-18T00:00:00Z,14.39321,14.39321,0.08568821,0.08568821
2021-06-18T00:30:00Z,13.233643,13.233643,NA,0.11660803108108107
2021-06-18T01:00:00Z,16.8103046,16.8103046,0.10081086,0.10081086
2021-06-18T01:30:00Z,14.055146,14.055146,NA,0.11660803108108107
2021-06-18T02:00:00Z,10.023331,10.023331,NA,0.11577167575
2021-06-18T02:30:00Z,NA,11.194291392113207,NA,0.11648669051282053
2021-06-18T03:00:00Z,10.008509,10.99128135280851,NA,0.11813886588235294
2021-06-18T03:30:00Z,10.485179,11.262991132714284,NA,0.115309725
2021-06-18T04:00:00Z,NA,11.25602293675862,NA,0.11498146857142856
2021-06-18T04:30:00Z,6.793329999999999,6.793329999999999,NA,0.115309725
2021-06-18T05:00:00Z,NA,11.3191851672,NA,0.11135302046511628
2021-06-18T05:30:00Z,NA,7.9597719,NA,0.12283067992857144
2021-06-18T06:00:00Z,NA,1.2597106294117646,NA,0.18079326662941175
2021-06-18T06:30:00Z,NA,5.49272025882353,NA,0.12351422298421053
2021-06-18T07:00:00Z,NA,4.352375311764706,NA,0.16719734804117647
2021-06-18T07:30:00Z,NA,2.8571034624999996,NA,0.16339121266875
2021-06-18T08:00:00Z,8.144903999999999,8.144903999999999,NA,0.12567289098235293
2021-06-18T08:30:00Z,NA,-0.7114191799999995,NA,0.23937915105833332
2021-06-18T09:00:00Z,NA,-9.03037578,NA,0.2968889373333334
2021-06-18T09:30:00Z,NA,-12.99216167,NA,0.32507436825
2021-06-18T10:00:00Z,NA,-15.187000666666666,NA,0.31155324100000004
2021-06-18T10:30:00Z,-15.139964,-15.139964,0.08555915,0.08555915
2021-06-18T11:00:00Z,-13.03367,-13.03367,NA,0.1433284
2021-06-18T11:30:00Z,-11.976939,-11.976939,0.07060593000000001,0.07060593000000001
2021-06-18T12:00:00Z,-11.576884,-11.576884,0.07954853,0.07954853
2021-06-18T12:30:00Z,-13.23476576,-13.23476576,NA,0.48030281
2021-06-18T13:00:00Z,-6.501421000000001,-6.501421000000001,0.07410883,0.07410883
2021-06-18T13:30:00Z,-11.915776,-11.915776,0.08160063000000001,0.08160063000000001
2021-06-18T14:00:00Z,-13.674288,-13.674288,NA,0.0397771592
2021-06-18T14:30:00Z,-11.87422,-11.87422,0.061642,0.061642
2021-06-18T15:00:00Z,-11.17622,-11.17622,NA,0.13319796648620688
2021-06-18T15:30:00Z,-8.2797056,-8.2797056,0.050974565,0.050974565
2021-06-18T16:00:00Z,-3.0047165799999997,-3.0047165799999997,0.068065581,0.068065581
2021-06-18T16:30:00Z,NA,5.075397943571429,0.09251368,0.09251368
2021-06-18T17:00:00Z,-3.874192,-3.874192,0.05346369,0.05346369
2021-06-18T17:30:00Z,11.215769,11.215769,0.08028890500000001,0.08028890500000001
2021-06-18T18:00:00Z,NA,-13.1798167,NA,0.0770730135
2021-06-18T18:30:00Z,NA,4.4301984999999995,NA,0.1739918705
2021-06-18T19:00:00Z,NA,-3.9520331648333338,NA,0.1082537605
2021-06-18T19:30:00Z,NA,3.118275042857143,NA,0.17741034528571428
2021-06-18T20:00:00Z,NA,9.728211685714284,0.2006128,0.2006128
2021-06-18T20:30:00Z,10.717472,10.717472,0.111261715,0.111261715
2021-06-18T21:00:00Z,NA,11.710996331578947,NA,0.16083277458333334
2021-06-18T21:30:00Z,NA,11.710996331578947,NA,0.16083277458333334
2021-06-18T22:00:00Z,NA,11.518816465,NA,0.16372899892857143
2021-06-18T22:30:00Z,NA,11.24769964632258,NA,0.1429518173
2021-06-18T23:00:00Z,NA,11.24769964632258,NA,0.1429518173
2021-06-18T23:30:00Z,NA,11.10047077078788,NA,0.1408262089090909
2021-06-19T00:00:00Z,NA,11.24769964632258,NA,0.1429518173
2021-06-19T00:30:00Z,NA,11.10047077078788,NA,0.1408262089090909
2021-06-19T01:00:00Z,NA,11.213071076125,NA,0.14072580504761906
2021-06-19T01:30:00Z,20.87615,11.24769964632258,0.1077602,0.1429518173
2021-06-19T02:00:00Z,NA,11.086018741513511,NA,0.13473653846153846
2021-06-19T02:30:00Z,NA,11.398131544111113,NA,0.1144161155
2021-06-19T03:00:00Z,NA,11.474636729296297,NA,0.115337123325
2021-06-19T03:30:00Z,13.85216,13.85216,NA,0.112353850175
2021-06-19T04:00:00Z,11.676042,11.676042,NA,0.11368342407317074
2021-06-19T04:30:00Z,10.072062,10.072062,NA,0.11584167651219512
2021-06-19T05:00:00Z,13.646292,13.646292,0.14161203,0.14161203
